"ID"	"feed"	"time"	"text1"	"text2"
93957	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"From BRIC to MINT"	""
93963	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"Sokefun: We’re Leveraging on Federal Government’s Imminent Ban on Rice Importation"	""
94106	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"Present Party Configurations Show that Nothing Must Be Taken for Granted, Whether by PDP or APC"	""
94104	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"The Thrills and Frills of Kakadu"	""
94110	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"Africa&#8217;s Richest Man Bets Big on Oil Refinery"	""
94103	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"CLOSE-UP WITH OBI EMELONYE"	""
94107	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"Brewing Impunity at Niger Delta University"	""
94109	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"2014: Weighing Jonathan&amp;#8217;s Economic Transformation Agenda"	""
94105	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"A Centennial of Uncertainty"	""
94108	"en_NGA_thiday_int"	"2014-01-05 02:43:51"	"The Magic of a Governor’s Village Meeting"	""
94311	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Ugbo: Why Second National Plan is Different from Others"	""
94305	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Omotoba Warns against Termination of Airport Projects"	""
94301	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Jonathan: We 'll Battle Terrorism to a Standstill"	""
94302	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"PDP Crisis: How Tukur Incurred PDP Governors’ Wrath"	""
94313	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Ogonis Insist on Governorship, Implementation of UNEP Report"	""
94303	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Rivers: JTF Arrests 6 Youths with Deadly Weapons"	""
94298	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Eminent Nigerians Advocate Equitable Justice, Wealth Distribution"	""
94304	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Central African Republic Crisis: Evacuee Delivers Twins on Arrival"	""
94307	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"FG Targets 15 Million Farmers for GES Scheme"	""
94299	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Bauchi PDM Faults PDP on LG Elections"	""
94308	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Businessman Finances Road Construction in Enugu"	""
94300	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Buhari, Kwankwaso, Ribadu in Quiet Battle for APC Ticket"	""
94309	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Shun Violence, Minister of Interior Urges Youth"	""
94312	"en_NGA_thiday_int"	"2014-01-05 03:43:50"	"Nasarawa Govt Secures N10 Billion Bond"	""
94439	"en_NGA_thiday_int"	"2014-01-05 04:43:50"	"Many Stakeholders"	""
94440	"en_NGA_thiday_int"	"2014-01-05 04:43:50"	"Good Year for Animasaun"	""
94637	"en_NGA_thiday_int"	"2014-01-05 05:43:52"	"MERCY JOHNSON COUNTS HER BLESSINGS"	""
94807	"en_NGA_thiday_int"	"2014-01-05 06:43:54"	"A Convergence of Africa’s Football Greats"	""
94809	"en_NGA_thiday_int"	"2014-01-05 06:43:54"	"Jerzy Dudek: Why Footballers Play Golf"	""
94810	"en_NGA_thiday_int"	"2014-01-05 06:43:54"	"Fighting Their Way to Stardom"	""
94808	"en_NGA_thiday_int"	"2014-01-05 06:43:54"	"Rethinking the Mistake of 1914"	""
94983	"en_NGA_thiday_int"	"2014-01-05 07:43:57"	"Lagos Welcomes 2014 With Fanfare, Fireworks"	""
94984	"en_NGA_thiday_int"	"2014-01-05 07:43:57"	"Keshi: I Would Have Picked Iheanacho for CHAN"	""
95109	"en_NGA_thiday_int"	"2014-01-05 08:44:00"	"Donald Duke: In the Heart of the People of the State and Beyond"	""
95110	"en_NGA_thiday_int"	"2014-01-05 08:44:00"	"STELLA ODUAH CLOCKS 51"	""
95111	"en_NGA_thiday_int"	"2014-01-05 08:44:00"	"STILL ON HARRY AKANDE"	""
95608	"en_NGA_thiday_int"	"2014-01-05 11:44:01"	"Duke: Calabar Festival is Working"	""
96593	"en_NGA_thiday_int"	"2014-01-05 16:44:04"	"2015: WE’LL SHOCK GOV CHIME IN ENUGU, SAYS APC"	""
96595	"en_NGA_thiday_int"	"2014-01-05 16:44:04"	"Doctors Suspend Planned Strike"	""
96594	"en_NGA_thiday_int"	"2014-01-05 16:44:04"	"UNIJOS ASUU: We Won’t Resume Activities Yet"	""
96755	"en_NGA_thiday_int"	"2014-01-05 17:44:07"	"APC Crisis: Wamakko Cannot Deliver Sokoto without Reconciling with Bafarawa"	""
96953	"en_NGA_thiday_int"	"2014-01-05 18:44:06"	"CAR Conflict: Nigerian Evacuees Hit 1,277"	""
96952	"en_NGA_thiday_int"	"2014-01-05 18:44:06"	"N68bn Allocation to the Judiciary Inadequate"	""
96954	"en_NGA_thiday_int"	"2014-01-05 18:44:06"	"Insecurity: NAF Establishes New Air Warfare Centre in Kainji"	""
96951	"en_NGA_thiday_int"	"2014-01-05 18:44:06"	"Don’t Compromise National Unity, Nigerians Told"	""
97138	"en_NGA_thiday_int"	"2014-01-05 19:44:08"	"6000 Moslem Clerics Meet in Bauchi for National Prayer"	""
97514	"en_NGA_thiday_int"	"2014-01-05 21:44:10"	"Okonjo-Iweala to Face House over N29bn Police Pension Fund"	""
98357	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Ronaldo Leads Eusebio's Tributes"	""
98359	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Personifying the Eagle"	""
98353	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Crying in the Workplace: How Appropriate and how can Managers Help?"	""
98355	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Operators Commend NNPC on Petrol Supply"	""
98352	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"New Horizons Introduces Biometric Certification in Nigeria, W/Africa"	""
98358	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Race to Save Lives"	""
98356	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Social Network Users Sue Facebook"	""
98354	"en_NGA_thiday_int"	"2014-01-06 00:44:18"	"Okere: Innovation is Key to Business Growth and Development"	""
98533	"en_NGA_thiday_int"	"2014-01-06 01:44:20"	"Agriculture Tipped as most Critical to Nigeria's Economy Diversification"	""
98532	"en_NGA_thiday_int"	"2014-01-06 01:44:20"	"Enterprise Bank Mastercard Verve Gets Recognition"	""
98531	"en_NGA_thiday_int"	"2014-01-06 01:44:20"	"World Bank to Push Poverty to 3% by 2030"	""
