id_src,id_tgt,nb_cocitations
4,99,0.316667
4,82,0.553202
48,70,0.371241
48,99,0.0047619
48,82,0.135959
52,99,0.0476912
52,82,0.0232106
52,169,0.0478291
33,99,0.15
33,169,0.0047619
33,107,0.129479
33,48,0.379211
33,52,0.248341
113,70,0.473535
113,82,0.034007
113,169,0.0047619
113,107,0.987683
113,48,2.08111
113,52,0.0956853
62,99,0.0199134
62,82,0.347994
62,169,0.0047619
62,4,0.989241
62,113,0.159646
1,99,1.98333
1,169,0.277266
80,70,0.0675983
80,99,0.0325397
80,82,0.0306699
80,33,0.20567
53,82,0.204263
53,169,0.052591
53,33,0.8472
118,99,0.0476912
118,82,0.00783883
118,48,6.62483
118,33,0.104762
118,113,1.05546
118,1,0.960024
9,99,7.01905
110,70,0.00644258
110,99,0.0047619
110,82,0.0047619
110,169,0.052381
110,107,0.409524
110,48,0.203896
110,52,0.0880952
110,33,0.0880952
110,62,0.197078
110,80,0.104618
110,53,0.119853
110,118,0.0421569
124,70,0.0142857
124,99,0.0047619
124,169,0.0047619
124,48,0.141601
124,52,0.0229437
124,62,0.440913
124,80,0.00722496
124,53,0.0434565
124,118,0.0915622
124,110,0.108933
152,70,0.0851307
152,99,0.0325397
152,82,0.0254068
152,107,0.057225
152,48,0.562698
152,52,0.240686
152,33,0.0254068
152,113,0.00722496
152,62,15.6389
152,53,0.275745
152,110,0.0130952
152,124,0.0395881
8,99,0.05
8,169,3.3369
8,52,0.371826
8,110,0.0887446
8,152,0.0299497
71,99,0.452453
71,169,0.687584
71,48,7.57591
71,1,3.3176
71,80,3.27942
71,110,0.103896
71,124,0.0662376
127,21,0.151774
4,127,6.23687
32,76,0.452938
167,4,1.12271
167,71,0.253247
167,121,0.119192
167,30,2.15491
9,167,1.11455
109,33,0.1
30,107,42.4017
71,63,1.28757
91,35,0.530477
158,91,1.4458
165,9,2.19578
25,86,4.33333
13,55,3.1321
78,55,0.690972
0,78,1.29041
16,55,1.81236
141,4,0.88453
141,13,0.00653595
141,46,1.00654
141,78,0.856608
141,16,0.0216875
122,4,3.57638
122,13,0.512741
122,141,0.777243
33,141,0.0494652
124,55,0.128808
124,78,0.017525
124,141,0.505021
124,122,8.74272
17,78,0.233917
17,141,0.0112979
17,122,0.0216875
17,33,0.0123839
30,55,3.65898
30,141,1.19947
30,122,5.27822
30,124,1.12169
34,55,4.28755
34,78,1.61475
34,141,0.00653595
34,122,3.00654
34,33,5.01254
48,55,5.54089
48,46,1.04737
48,78,0.193555
48,141,0.0264494
48,122,0.837747
36,55,0.360382
36,141,0.0216875
36,122,1.48207
36,33,1.02169
120,9,3.15018
120,10,0.369048
165,24,1.42222
165,16,0.727555
53,24,0.733528
4,165,1.72456
1,165,1.29655
64,112,3.06667
43,112,0.665486
94,92,0.47205
95,92,0.14839
41,94,1.23961
41,95,0.297547
100,41,0.145615
71,92,0.36566
71,94,0.122344
71,95,0.112821
71,46,6.67354
71,6,6.10258
71,100,0.0238352
159,30,16.4638
22,159,0.192468
129,159,0.00584795
129,22,1.03273
126,159,0.00584795
126,84,0.00584795
126,129,0.172515
6,159,0.551014
6,129,0.715879
1,159,1.48822
17,22,0.403655
17,126,0.185654
15,159,0.00584795
15,22,0.431499
89,36,1.12809
89,129,0.00584795
89,17,0.0546252
89,15,0.261321
98,159,0.00584795
98,84,0.00584795
98,129,0.00584795
98,17,0.172515
43,159,0.199499
43,98,0.0764498
156,159,0.0240298
156,126,0.153467
156,15,5.67251
156,89,0.0153718
156,98,0.0280702
12,159,0.00584795
12,22,0.101148
12,89,0.0637021
12,98,0.00584795
116,98,0.0624883
39,116,0.0529948
24,116,2.18389
116,103,0.478571
91,116,0.264318
64,103,0.981746
92,103,0.349537
76,103,0.00952381
26,103,2.51348
133,24,1.54812
44,83,0.362821
44,24,2.03602
44,133,0.280952
21,109,6.68181
42,110,0.037395
42,52,0.0538961
42,53,0.0760896
42,33,0.0579365
6,70,2.80013
68,105,0.527291
68,70,0.0595238
21,70,2.78174
22,68,0.802219
15,20,3.36196
15,70,0.0456608
3,68,3.14872
3,21,0.870293
3,15,0.181971
73,47,1.06313
116,73,1.36111
32,73,1.36111
32,116,1.30171
69,73,0.361111
69,60,0.05
69,116,0.0678211
69,32,0.0277778
47,17,0.933929
47,63,0.898908
116,8,0.0240298
116,10,2.41128
116,43,2.05185
55,110,0.255808
56,1,1.09081
56,110,0.147619
56,33,0.0811726
24,55,0.0855275
24,56,1.05497
48,28,0.433333
96,126,1.40298
26,96,0.0222222
26,20,0.397118
26,21,1.58868
43,96,0.573014
139,0,0.194444
139,45,0.0277778
66,45,0.0277778
9,45,6.72778
16,139,0.0277778
1,139,0.361111
15,45,0.0277778
15,139,0.0277778
17,139,0.0277778
24,25,3.35786
73,24,9.71333
142,11,0.330728
142,17,0.40295
142,66,0.20714
29,52,0.228467
48,10,5.65177
83,48,1.74613
43,169,0.653788
11,137,1.10526
172,113,0.1
70,172,0.1
112,172,0.1
112,70,3.56131
116,34,4.03891
116,71,0.456501
8,83,0.0992063
126,83,0.121429
88,92,0.396011
144,92,0.1
144,47,0.284848
156,67,0.115201
126,23,2.70892
138,23,0.496766
138,126,0.193763
66,105,0.227908
27,92,2.56443
34,92,22.2724
103,28,0.668966
167,62,2.57728
55,167,0.183748
81,167,0.312843
81,55,0.3549
80,167,0.111111
80,81,0.427496
67,34,8.99542
93,105,0.804153
30,168,2.03684
55,168,0.390565
67,168,0.00653595
67,48,0.0547059
67,55,0.0314433
100,168,0.00653595
100,30,2.43445
100,48,1.37945
100,55,0.00795842
39,168,0.00653595
39,55,0.0642624
6,168,0.0422502
1,168,0.179696
43,55,0.558919
78,168,0.00653595
78,67,1.00654
78,100,0.0117991
78,39,0.00653595
78,6,0.0745041
78,43,0.198368
9,168,12.9756
34,168,3.10351
34,100,3.87544
46,168,0.054155
103,168,0.00653595
103,55,1.18669
103,67,0.608835
103,78,0.344631
66,137,0.169841
133,66,0.0712637
59,4,0.864536
59,16,1.21161
1,59,0.368577
13,59,4.61556
173,70,0.0666667
173,9,0.733333
173,53,0.0666667
123,114,0.442438
123,122,0.639053
6,122,6.25147
6,123,0.0833546
196,114,0.202381
196,122,0.0357143
196,123,0.0357143
196,6,0.0409774
5,122,0.169048
5,123,0.0737586
5,196,0.0409774
143,122,0.643358
143,123,0.0357143
143,6,0.0467033
143,196,0.0357143
143,5,0.0467033
70,122,0.245448
70,123,0.204062
70,196,0.0357143
70,143,0.0357143
83,148,0.1
103,10,6.06975
32,103,2.74516
189,22,1.01389
189,6,0.0104299
189,12,0.00735294
43,189,0.0235018
53,12,0.10287
53,189,0.00735294
21,189,0.0104299
21,53,0.695712
8,189,0.0138889
109,22,0.873667
109,189,0.0138889
87,22,0.432271
87,12,0.00735294
87,189,0.00735294
87,21,2.55539
87,109,0.00877542
15,189,0.0104299
15,53,0.260597
15,87,0.370261
152,22,0.0239973
152,6,0.00735294
152,12,0.0350586
152,189,0.00735294
152,43,0.14618
152,21,0.00735294
152,109,0.0255348
152,87,0.00735294
152,15,0.039716
149,12,0.00735294
149,189,0.00735294
149,53,1.03126
149,21,0.0751934
149,8,0.00735294
149,109,0.00735294
149,87,0.00735294
149,15,0.0295752
149,152,0.17402
183,22,0.0168768
183,6,1.07472
183,189,0.0104299
183,53,0.00735294
183,21,0.0140531
183,0,0.0917087
183,8,0.0109761
183,109,0.0596839
183,87,0.00735294
183,152,0.00735294
183,149,0.00735294
36,189,0.0169658
36,53,0.118714
36,87,0.731567
36,152,0.00735294
36,149,0.00903361
36,183,0.0104299
30,189,1.07348
30,152,1.07878
163,109,0.125584
34,8,66.4707
34,163,2.22778
82,109,0.0336257
82,34,1.12778
15,82,0.0336257
21,163,0.0649073
21,82,0.0547796
66,109,0.753032
66,163,0.0882173
66,82,0.135043
56,81,0.0969633
0,81,0.738022
78,56,0.0842491
167,56,0.0543828
167,0,0.0614757
167,78,0.242186
103,79,2.9
174,79,0.166667
174,103,0.266667
0,79,4.47888
138,24,0.69517
92,25,0.121687
82,0,1.87707
0,157,0.533333
1,157,0.166667
66,157,0.1
63,42,0.158917
81,42,0.0222222
81,63,0.0222222
30,81,2.30953
33,63,0.124238
111,42,0.938282
111,81,0.0252991
111,33,0.0356486
64,42,4.21497
64,81,0.0252991
64,33,2.79398
70,42,1.45809
70,63,3.99075
70,81,0.156635
70,111,2.4025
24,54,1.23222
52,135,0.142857
65,135,0.15873
53,135,0.149485
152,135,0.0952381
152,65,0.103571
18,52,0.130952
18,65,0.103571
18,152,0.0952381
103,135,0.11746
103,52,0.124813
103,65,0.0952381
103,152,0.142995
103,18,0.451515
105,111,0.777419
111,107,0.621339
111,53,2.58929
111,118,0.373737
111,52,2.53333
126,87,1.17519
137,81,0.0666667
137,55,0.0666667
137,62,0.0666667
118,105,0.182674
29,118,0.36718
158,118,0.0617677
35,118,0.0617677
71,105,1.61722
71,29,0.422409
71,158,0.070845
71,35,0.0478291
24,94,2.07756
80,94,0.293506
80,105,0.0722944
80,24,5.00682
126,94,0.550794
126,80,0.0833333
127,25,1.33295
68,25,11.6079
32,2,0.17619
8,32,0.361111
26,156,0.0753968
26,8,0.0277778
103,102,0.333333
174,120,1.46111
174,92,0.0277778
116,120,0.555433
116,174,0.0277778
116,111,11.6275
95,24,0.285349
163,118,0.565104
163,107,0.26885
169,163,0.229762
71,13,3.19815
71,103,4.6797
49,13,0.0277778
49,103,0.0351307
49,43,0.0343137
49,9,0.367647
49,71,0.0827498
0,49,0.0343137
158,13,1.88816
158,103,9.80238
158,49,0.0277778
66,68,0.243579
10,66,2.03269
54,34,0.961111
54,60,0.0944444
54,66,0.15
54,10,0.356349
26,82,0.0666667
30,26,4.46396
111,126,0.602508
111,22,2.5477
98,46,2.76164
55,126,0.0896326
55,22,0.167208
55,111,3.63341
55,98,0.0692078
176,133,0.0181818
73,133,0.0181818
73,176,0.0181818
0,176,0.304608
9,176,11.7087
127,133,0.0181818
127,176,0.0181818
15,127,0.433333
103,133,0.373737
103,176,0.0181818
103,127,0.284848
103,15,1.12208
160,133,0.0181818
160,176,0.0181818
160,103,0.0181818
148,133,0.0181818
148,176,0.707071
148,73,4.32484
148,127,1.76835
148,160,0.0181818
30,176,0.0310023
48,116,0.0713548
24,48,3.04857
84,116,0.02997
84,48,1.07153
84,32,0.0171495
103,37,0.047619
21,103,1.52312
24,71,1.16356
44,64,1.81088
44,71,0.047619
114,43,0.383196
148,27,4.78182
148,114,0.315152
116,29,0.056129
116,27,0.777277
116,114,0.0151515
116,148,1.36131
36,116,0.163274
110,27,0.283499
110,114,0.162714
110,148,0.209596
110,116,0.0151515
110,60,0.108009
58,29,0.381818
58,116,0.0194805
48,27,0.0383015
48,114,1.97076
68,126,2.33782
185,9,0.807093
185,8,0.047619
24,185,0.391941
44,8,0.507215
44,185,0.047619
114,185,0.047619
114,44,0.410245
66,5,2.4554
28,110,7.43333
124,28,0.0848485
134,28,5.25152
134,124,0.0848485
13,110,0.194372
13,134,0.0181818
24,124,0.22096
24,134,0.0255348
34,111,8.90844
9,177,1.69444
116,30,5.04737
35,92,0.149045
35,100,0.0451854
158,92,0.171268
158,100,0.0393375
111,100,3.18477
21,111,4.24311
10,167,0.333333
6,85,11.1698
78,60,1.36277
70,24,3.48659
66,55,0.0958669
103,44,1.13967
121,43,3.39981
121,163,0.247778
159,163,0.0609311
159,107,1.65538
30,163,5.91099
25,163,0.302381
25,121,0.0357143
25,107,1.03571
25,159,0.0357143
80,163,0.0578542
80,25,2.13571
71,159,0.503998
71,25,0.0357143
163,39,0.0521709
163,64,0.300584
60,163,0.261111
142,48,0.561111
142,163,0.0277778
142,60,0.347761
43,163,1.18797
43,142,0.0810948
60,141,0.142929
27,26,11.109
71,20,0.970358
158,70,1.21936
61,158,0.0393375
61,165,0.00362319
100,70,0.00362319
100,27,0.553419
100,165,0.00362319
16,158,5.18861
66,70,0.21231
66,158,0.860746
66,165,0.125845
6,165,0.103623
92,70,1.06231
92,165,0.0386659
126,70,0.242484
126,165,0.031401
126,100,0.00592204
126,66,2.51466
126,91,2.72327
35,165,0.00362319
35,61,0.0393375
35,66,0.241698
35,13,0.65117
105,165,0.131401
105,61,0.00362319
105,92,6.7194
98,70,0.722946
98,41,0.327362
98,165,0.00362319
98,61,0.0132361
98,100,0.105922
98,66,0.358612
98,92,0.168889
38,70,0.0873395
38,165,0.00362319
38,61,0.0270682
38,100,0.0313908
38,66,0.131401
38,13,2.6901
38,91,0.380779
38,92,0.0164437
21,165,0.302804
166,8,0.190879
166,1,0.161905
166,0,0.319451
166,118,0.107255
111,91,0.261715
111,66,0.70256
61,111,0.0597748
116,20,2.86953
116,21,0.145327
67,98,0.0088348
67,111,0.668627
59,20,0.206244
59,98,0.00653595
59,92,0.0193565
59,66,0.00653595
59,111,0.195255
59,61,0.0227881
59,21,0.024871
59,116,0.0193565
59,67,0.0460248
10,98,4.52622
10,59,0.162196
126,116,0.00653595
126,67,0.18649
126,59,0.00653595
78,105,0.0878205
4,85,6.88377
140,0,5.37823
22,92,3.44876
53,92,0.0330409
166,16,1.18708
166,111,0.166667
47,62,0.119074
16,62,1.8324
60,62,0.0287582
62,111,0.050696
36,62,0.0693065
21,62,0.254612
155,10,2.44988
21,155,2.69151
61,33,0.0297939
61,62,0.0277778
87,62,0.0277778
116,107,0.18475
116,89,0.0392375
15,107,0.0405881
111,89,0.37619
133,107,0.0126161
133,89,0.0126161
133,116,0.0110146
133,111,0.00526316
48,111,0.616759
135,107,0.0126161
135,89,0.0236051
135,116,0.0126691
135,111,0.0276624
86,107,0.0126161
86,9,6.39295
86,89,0.0126161
86,116,0.17193
86,15,0.0483304
86,29,0.00526316
86,111,0.17193
86,133,0.0126161
86,48,0.0126161
86,135,0.0307979
63,107,0.023445
63,15,0.57466
63,29,0.285891
63,133,0.0110146
63,135,0.00959216
63,86,0.0528822
23,116,0.0162522
23,15,0.52214
23,111,1.05197
23,133,0.0126161
23,135,0.0126161
23,86,0.0126161
23,63,0.0162522
115,107,0.019969
115,89,0.0618002
115,116,0.0254896
115,86,0.0126161
115,63,0.00959216
115,23,0.179283
24,107,0.169434
24,86,0.0162522
24,23,0.00526316
24,115,0.816073
12,107,0.0602351
12,116,0.011891
12,86,0.0126161
12,63,0.345224
12,23,0.0372914
31,116,0.106686
31,111,0.00526316
31,86,0.0126161
31,63,0.173352
31,24,1.17193
5,107,0.102631
5,135,0.0815816
5,23,0.451873
5,115,1.54928
5,12,0.238793
5,31,0.0606553
96,116,0.00526316
96,15,0.0126161
96,133,0.0126161
96,48,0.537098
96,135,0.0126161
96,86,0.0126161
96,63,0.0204147
96,23,2.69922
96,115,0.0309581
96,24,1.24595
96,12,0.0126161
96,31,0.0209494
96,5,1.10229
155,6,0.198076
40,24,2.27619
71,89,0.71048
29,69,0.0357143
66,69,0.0357143
66,29,0.256047
155,68,0.375325
28,132,2.35152
95,28,0.540404
72,95,1.12118
9,72,0.725487
58,132,1.62251
58,72,0.204329
94,11,0.168491
94,28,2.35152
88,66,0.0259435
88,22,0.00229885
88,27,0.0548241
20,88,0.350784
126,32,0.387783
126,88,0.00229885
100,22,0.133825
103,87,0.00229885
103,88,0.0911877
28,87,0.0380131
28,88,0.00229885
28,100,2.57623
98,5,0.112506
98,32,0.345156
98,87,0.0499179
98,88,0.0088348
98,103,0.218294
24,88,0.687634
21,88,0.0219067
155,1,1.07958
155,16,0.0436232
155,5,0.0151194
155,13,1.22708
155,32,0.0118227
155,66,0.00229885
155,4,1.27673
155,87,0.00229885
155,91,0.0151194
155,88,0.00229885
155,100,0.00229885
155,103,0.00229885
155,28,1.16897
155,24,5.44481
67,88,0.0747297
67,28,1.18179
67,155,1.11329
104,47,0.194858
104,27,0.684117
104,39,0.037593
104,20,0.684117
104,126,0.00229885
104,103,0.0689655
104,28,0.00229885
104,98,0.0088348
104,24,0.187634
104,21,0.675501
104,155,0.00229885
46,155,1.04066
63,112,0.126515
80,117,2.84841
30,101,3.96811
109,91,0.723096
76,109,0.101422
67,89,3.68782
95,89,0.162252
83,89,1.34167
83,67,0.0444444
100,89,0.0790404
100,83,0.0771062
94,89,1.41823
44,67,0.436517
44,30,3.35142
44,95,0.174124
44,100,0.06175
44,94,0.0868065
48,3,0.249808
22,48,2.67594
113,3,0.117835
113,22,0.0741585
43,3,0.37827
111,3,0.397515
111,113,0.100761
29,113,0.0200292
13,3,3.13613
13,113,2.72413
27,113,0.0444843
2,3,0.00584795
2,48,0.638218
2,113,0.0141813
2,43,0.142169
2,111,1.01726
58,3,0.270299
58,113,1.02403
58,89,0.015862
58,2,0.451657
10,142,0.047619
105,155,8.03513
36,31,0.1
156,54,1.67766
121,64,0.222222
38,18,7.66442
90,23,0.0222222
100,23,0.0222222
100,90,0.0373737
94,23,0.0239029
67,23,0.537374
67,90,0.0350427
37,32,0.0640903
37,67,0.253498
37,13,0.390728
101,6,1.75422
101,32,0.0261405
101,37,0.0151515
94,32,0.860781
94,37,0.0261405
16,37,0.747009
118,27,0.241619
163,27,0.874896
163,0,1.94158
93,111,0.0666667
79,111,0.10671
79,93,0.0666667
112,27,0.464957
65,46,2.76302
65,89,0.207425
65,112,0.0709596
24,108,0.21341
60,108,2.49206
15,108,0.0467433
12,35,0.283333
158,12,0.0888889
118,12,0.031746
91,118,0.0291347
130,35,0.355556
130,12,0.0222222
130,158,0.422222
130,47,0.0289223
130,118,0.0222222
130,91,0.0222222
53,91,0.444841
53,130,0.031746
54,108,0.15
10,108,3.78095
70,73,0.1
28,73,0.939869
28,70,0.127778
122,94,0.0398693
53,94,0.14764
53,122,1.04934
80,122,1.21969
82,94,0.0181818
82,122,1.91238
10,94,0.474151
10,122,9.45
10,80,0.112626
10,82,0.0310023
62,94,0.212626
62,122,24.4241
62,10,17.1586
33,94,0.186865
46,82,0.370645
6,33,0.353504
27,95,0.0539183
20,95,1.26099
66,89,0.168708
158,24,1.90159
35,24,1.79082
173,31,0.202381
46,42,1.13987
105,18,0.25098
60,55,2.88095
42,74,10.6181
121,15,0.0697436
121,46,0.387744
80,15,0.0666667
71,15,1.25433
66,127,0.0151515
8,127,0.0234848
58,127,0.0468975
58,66,0.107814
70,127,0.0818182
70,58,0.0211612
44,127,0.0151515
44,58,1.41126
44,43,0.48339
44,70,0.0246753
102,127,0.681818
102,44,0.0151515
137,47,1.23571
137,118,0.1
8,137,0.1
38,29,0.653427
126,18,1.35999
107,87,0.0666667
169,87,0.0666667
121,87,0.0666667
121,169,0.10404
26,169,0.142857
26,71,2.54904
146,9,13.4137
146,169,2.79167
146,71,1.81784
146,26,0.047619
29,169,1.09848
29,26,0.169841
18,70,0.0300208
63,41,2.46242
63,18,1.19015
6,18,2.45371
53,63,0.710331
19,63,0.753708
19,53,0.390201
18,19,9.76461
112,29,1.03085
70,19,2.05058
65,63,0.0413518
65,43,1.22467
65,24,0.0373513
65,6,2.33301
65,70,0.00833333
126,53,0.244841
126,19,0.0339744
126,112,0.265404
126,65,0.0211538
151,9,1.60735
151,0,0.1
151,1,1.1
14,46,1.91437
111,14,0.0677028
17,14,0.0759778
17,21,0.1504
109,10,2.48999
109,111,1.42614
109,17,0.0312749
168,83,0.261905
159,16,0.56044
150,63,0.0128205
78,63,0.0128205
55,63,0.0721795
167,114,0.103517
167,63,0.0128205
167,150,0.0186685
84,63,0.0171495
84,78,0.0621202
84,55,0.0128205
84,167,0.0128205
56,63,0.014243
56,84,0.0128205
9,150,2.53397
6,150,0.221154
6,167,0.0128205
6,56,0.577972
11,167,0.03382
16,114,3.60017
16,150,0.025641
16,167,0.179487
16,56,0.0937302
92,134,0.1
21,132,0.179738
6,132,2.57618
47,132,0.0697691
47,94,0.52194
95,47,0.426646
37,100,0.017525
37,132,0.010989
37,47,0.0767899
37,95,0.0291708
28,112,0.0958375
28,63,0.0809524
39,112,0.110917
39,63,1.16334
39,41,1.26718
65,47,0.0714064
65,28,0.184848
65,39,0.0605775
116,53,0.101551
79,156,1.5
13,45,0.133333
44,45,1.46667
30,38,4.87745
25,83,0.363127
129,25,1.04829
15,25,0.367456
89,87,0.243182
121,113,0.0722066
121,112,0.12935
42,137,0.166667
183,93,1.85293
136,14,0.0181818
85,14,1.05822
85,136,0.0181818
71,14,3.02294
71,136,0.0181818
71,85,0.0181818
118,136,0.0181818
118,85,0.0648851
118,6,1.58887
22,136,0.145667
22,85,0.0265152
22,71,3.80662
107,14,0.68961
107,136,0.0181818
107,85,0.184848
107,22,4.89581
190,14,0.0181818
190,136,0.21909
190,85,0.0181818
190,71,0.0538961
190,118,0.0181818
190,107,0.0538961
3,14,0.851515
3,136,0.0181818
3,85,0.0181818
3,118,0.0651006
3,107,0.116604
3,190,0.0181818
55,148,0.0539683
118,24,1.54473
118,148,0.0444444
74,72,0.135714
32,74,0.121978
67,84,0.142063
155,81,0.0467033
78,155,0.0467033
46,81,0.0440476
62,155,0.0357143
62,92,0.0151515
62,32,4.34848
91,62,0.848485
72,62,0.0151515
72,91,0.0941056
88,62,0.0151515
116,88,0.101567
75,62,0.190152
75,91,0.0270339
43,80,0.690955
18,80,0.0720779
132,53,0.0714286
132,80,0.135714
132,43,1.22792
132,52,0.0714286
132,18,0.0430672
118,43,0.734734
118,18,1.07143
118,132,0.0357143
177,16,0.0357143
53,177,0.0357143
73,177,0.0357143
73,53,0.0714286
60,177,0.0357143
71,177,0.0357143
71,73,0.172222
66,177,0.135714
66,73,0.733245
66,71,0.123111
56,82,0.148315
52,56,0.322724
121,82,0.17747
121,56,0.0182284
55,82,0.156041
55,121,1.54414
96,56,0.0162778
96,53,0.304079
96,52,0.00307692
96,121,0.00307692
96,55,0.0468334
159,82,0.013102
159,96,0.00892488
163,56,0.0199537
163,52,0.179267
163,55,0.072229
89,56,0.0184487
89,52,0.581129
89,121,1.00554
89,163,0.0583078
112,82,0.0292451
112,52,0.0837306
112,96,5.5007
146,82,0.0284837
146,56,0.695278
146,52,0.00307692
146,121,0.696882
107,56,0.0646804
107,112,0.456406
107,146,0.0676548
117,82,0.015565
117,56,0.0212587
117,8,0.0765541
117,52,0.0104299
117,121,0.242788
117,96,0.0047576
117,163,0.110721
62,121,0.00307692
62,96,0.0576623
62,159,0.0367027
62,163,3.38046
62,112,0.0818186
62,146,0.00307692
62,117,0.00307692
71,56,0.452683
71,117,0.191451
118,96,0.0121105
118,89,0.0325354
118,146,0.0674126
118,117,0.0824133
168,82,0.00307692
168,56,0.00307692
168,8,0.00307692
168,53,0.00307692
168,52,0.00307692
168,96,0.00307692
168,163,1.00308
168,89,0.00307692
168,112,0.00307692
168,146,0.0182284
168,107,0.0182284
168,117,0.103077
168,62,1.00308
168,71,0.0658475
168,118,0.00307692
22,82,0.252465
22,56,0.0864982
22,52,0.45851
22,121,0.348397
22,163,0.053287
22,112,0.13458
22,117,0.345316
22,168,0.00307692
48,56,0.736692
48,146,7.80063
128,56,0.403077
128,53,0.0672803
128,52,0.0104299
128,121,0.210681
128,55,0.541359
128,159,0.015693
128,112,0.053159
128,146,0.00553998
128,107,1.11582
128,117,0.0403783
128,62,0.00307692
128,71,1.2154
128,118,0.0361179
128,168,0.00307692
128,48,0.400454
114,82,0.133206
114,52,0.0778827
114,121,0.0138801
114,96,0.183059
114,62,1.21937
114,168,0.00307692
114,22,0.568044
114,128,0.290371
70,56,0.0436411
70,121,0.190256
70,55,0.071022
70,159,0.0382076
70,163,0.0126007
70,117,0.0230995
70,168,0.00307692
70,128,0.0286117
113,96,0.159029
113,168,0.00307692
113,128,0.053159
34,104,0.555848
84,104,0.0321068
84,34,3.52866
43,104,0.213364
38,112,0.224603
38,113,0.0538961
38,10,1.19046
20,112,0.149481
52,41,0.373655
83,80,0.0234848
83,52,0.0151515
107,83,0.0151515
24,52,0.348485
118,83,0.0151515
155,60,0.849393
155,64,0.569312
109,101,0.935714
58,101,0.369048
74,101,0.280037
36,101,2.08349
36,74,1.76359
184,1,0.171533
184,10,0.0631997
184,6,0.154794
0,184,0.332871
105,184,1.45794
71,98,0.243376
42,85,1.4971
194,27,0.135714
41,194,0.202381
98,184,0.0222222
21,184,0.553077
126,184,0.0222222
163,111,1.11337
120,21,0.450166
30,120,9.29009
103,118,0.856521
71,31,0.064193
71,74,0.0905483
5,71,0.127972
21,31,0.0408464
16,31,4.57155
16,74,1.90879
122,29,0.0452381
159,29,0.0357143
159,122,0.386426
159,24,0.0357143
169,122,0.0430672
169,24,0.0357143
197,29,0.0357143
197,122,0.0357143
197,24,0.0357143
197,159,0.0538961
197,48,1.03571
197,169,0.0357143
106,126,0.0222222
106,27,0.031746
106,89,0.0222222
106,20,0.0222222
4,106,0.639755
24,106,0.0698413
39,106,1.02222
94,106,0.0222222
74,64,0.754211
1,172,0.11337
4,157,6.77402
154,157,0.233333
58,157,0.166667
79,20,0.0357143
111,28,2.16349
3,158,0.426009
3,91,0.355353
63,105,1.32713
172,148,0.355556
62,148,0.0287582
62,172,0.0585859
53,148,0.0295752
53,172,0.0332112
20,172,0.0222222
56,148,0.031746
56,172,0.0332112
52,148,0.0295752
52,172,0.0222222
55,172,0.0695749
109,62,0.130451
109,56,0.0331685
109,52,0.0280702
24,171,0.366545
1,171,0.0305556
11,171,0.0222222
73,171,0.636508
73,11,0.414374
9,171,0.725672
16,171,0.0920635
60,171,0.0444444
91,48,1.14568
127,171,0.0666667
105,26,1.747
75,120,0.0222222
75,111,0.146102
70,120,0.0715219
70,75,0.0222222
117,46,2.50679
117,24,0.333333
121,24,0.169744
137,116,0.1
107,137,0.1
22,63,1.08446
42,22,2.26417
23,42,0.0420847
23,109,0.0881832
68,42,2.53131
68,23,0.0615579
107,68,0.0350427
190,21,0.188889
190,0,1.41413
26,190,0.0222222
11,190,0.122222
16,190,0.368376
100,10,0.106486
101,78,0.497222
101,118,0.261111
8,101,0.420116
114,73,0.0357143
10,73,4.02452
25,114,0.435714
53,25,0.0357143
37,105,0.286677
111,37,0.010989
133,8,0.0181818
10,133,0.245887
3,115,0.0181818
3,133,0.0181818
105,115,0.0411255
105,133,0.156277
6,133,0.0314697
64,115,0.106107
165,60,0.0128205
116,102,0.035378
116,165,0.0158974
79,16,1.84179
79,92,4.06282
79,165,0.0128205
79,116,0.0171495
10,165,1.11282
107,92,0.0847503
107,79,0.0211538
64,102,0.488184
91,102,0.247786
91,107,0.160714
6,23,0.901905
30,86,0.11606
37,30,0.159501
43,72,0.0357143
75,43,0.0512128
81,72,0.0357143
81,43,0.415007
81,4,1.31664
81,75,0.0357143
135,20,0.0205273
135,60,0.512821
34,135,3.03333
22,135,0.0292174
105,135,0.148485
66,140,0.132468
15,140,1.07176
117,78,0.0683473
122,107,0.286093
122,117,0.106267
81,53,0.566937
34,174,1.02222
136,4,2.97163
136,105,0.0706747
136,20,0.301238
136,46,1.39627
169,21,0.00735294
169,105,0.182353
169,20,0.209734
169,16,0.0308378
169,5,0.615686
169,136,0.0156863
6,169,0.745124
10,136,0.587616
10,169,0.0156863
32,169,1.01569
37,169,0.00735294
92,136,0.17402
92,169,0.00735294
92,37,0.00735294
83,103,0.127778
44,10,0.917477
44,46,4.35762
33,44,0.162835
33,59,0.0330409
3,41,0.940625
120,16,1.2728
42,103,0.777099
54,111,0.11141
6,54,1.21329
85,34,10.5556
99,43,0.0181818
99,30,1.03333
99,34,0.0181818
99,85,0.0181818
103,68,0.422944
103,85,0.518182
103,99,0.0181818
0,85,1.52211
14,99,0.0181818
6,99,0.0538961
64,179,0.166667
91,171,0.0666667
0,171,0.181227
189,80,0.0579365
189,110,0.0357143
189,107,0.0579365
189,9,1.29533
55,189,0.227099
103,131,2.33333
0,131,2.66293
130,38,0.413492
62,189,0.00653595
122,189,0.00653595
96,189,0.00653595
96,30,2.09451
58,189,0.00653595
58,62,0.0343137
58,96,1.19274
